pesanan,pesanan
berlanjut,berlanjut
urusannya,urusannya
nnya,nanya
bngung,bingung
keuangan,keuangan
mrt,menurut
bw,bawa
dikejar,dikejar
semingu,seminggu
thn,tahun
hardisk,hard disk
cd,CD
kurnia,Kurnia
tidaj,tidak
kebanyakan,kebanyakan
ngaco,kacau
tolng,tolong
ditertibkan,ditertibkan
bntuannya,bantuannya
datng,datang
pancoran,Pancoran
peaanan,pesanan
gara,gara
crome,chrome
kapuas,kapuas
terimaksh,terima kasih
sejenisnya,jenis
vouchernya,vouchernya
sam,sama
okaay,ok
binggung,bungung
trz,terus
sampau,sampai
terisi,terisi
dani,dani
dikoreksi,dikoreksi
mastiin,memastikan
gps,GPS
ciomas,Ciomas
yonex,Yonex
dropshiper,dropshiper
terpisah,terpisah
ditukar,ditukar
berharga,berharga
prmbayaran,pembayaran
tarakan,tarakan
nya.karna,nya karena
merchan,merchant
persoalan,persoalan
lagian,lagian
audah,ya sudah
pengemudi,pengemudi
manaaaaaaa,mana
sayaaaa,sayangnya
penbelian,pembelian
balesnya,balasnya
cepetan,cepat
berbarengan,berbarengan
itupun,itupun
cewe,perempuan
rumahnya,rumahnya
jml,jumlah
sesuaikan,sesuai
pesenanku,pesananku
taruna,taruna
kejadiannya,kejadiannya
keluarkan,keluarkan
ntb,NTB
siao,siap
nanyak,tanya
terma,terima
sebaik,sebaik
ty,thank you
menganggap,menganggap
tw,tau
bermaslah,bermaslah
samday,same day
sndiri,sendiri
mlalui,melalui
tetimakasih,terima kasih
cra,cara
perlakukan,perlakukan
manfaatkan,manfaatkan
shinta,Shinta
wita,WITA
pilihannya,pilihannya
blnya,BLnya
penanganannya,penanganannya
sediakan,sediakan
hadeuh,aduh
nyampeknya,sampainya
nyaaa,nya
saklar,sakelar
zendesk,Zendesk
lhoo,loh
e-tiket,e-ticket
youtube,Youtube
arahannya,arahannya
nelp,menelepon
wewenang,wewenang
menghambat,menghambat
wiliam,Wiliam
ok.makasih,ok terima kasih
komplein,komplain
dermawand,dermawan
nampaknya,tampaknya
skarng,sekarang
ditujukan,ditujukan
prsanan,pesanan
lansung,langsung
bagemana,bagaimana
sekrg,sekarang
bagamana,bagaimana
terakhirnya,terakhirnya
padaha,padahal
bantuaanya,bantuannya
baranf,barang
komplan,komplain
joko,Joko
req,req
thank's,thanks
ditanggerang,di Tangerang
pemebelian,pembelian
cairan,cairan
tagl,tanggal
bantul,Bantul
danah,dana
nmax,Nmax
agya,Agya
konfirmasih,konfirmasi
brsan,baru saja
kelemahan,kelemahan
proyector,proyektor
refrensi,referensi
mknya,makanya
bbrpa,beberapa
emai,email
ditambahkan,ditambahkan
pelunasan,pelunasan
msa,masa
gni,begini
totalnya,totalnya
kawatir,khawatir
ohiya,oh iya
transasksi,transaksi
dijogja,di Jogja
kesimpulannya,kesimpulannya
diperjelas,diperjelas
penjualny,penjualnya
kesimpulan,kesimpulan
penggiriman,pengiriman
dkt,dekat
inbok,inbox
citayam,Citayam
pertamina,Pertamina
maff,maaf
biarkan,biarkan
mlkukan,melakukan
beralasan,beralasan
yani,Yani
mengakses,mengakses
ys,yes
dijadikan,dijadikan
oooh,oh
kakk,kak
paketmu,paketmu
ksalahan,kesalahanmu
terjawab,terjawab
pakaian,pakaian
membosankan,membosankan
komen,komentar
twrima,terima
belanjakan,belanjakan
sayanya,sayanya
tuesday,tuesday
transsaksi,transaksi
ikuti,ikuti
okayy,ok
jl.kebon,JL. Kebon
ngebatalin,membatalkan
masihh,masih
halooooo,halo
xenos,Xenos
huhuhu,huhu
bukalapan,Bukalapak
sebatas,sebatas
rumh,rumah
alamatku,alamatku
edy,Edy
teleponnya,teleponnya
natuna,Natuna
ulasannya,ulasannya
alexandre,Alexandre
christie,Christie
padahala,padahal
perbaharui,perbaharui
medishop,medishop
ayunan,ayunan
kurrir,kurir
gosent,gosend
apalah,apalah
oprasional,operasional
danany,dananya
berbuat,berbuat
sertakan,sertakan
pelapal,pelapak
baranga,barangnya
untuj,untuk
kontek,kontak
disuru,disuruh
mminta,meminta
menitipkannya,menitipkannya
konpensasinya,kompensasinya
ditampilkan,ditampilkan
sragen,Sragen
kembli,kembali
sekai,sekai
pemberitahuanya,pemberitahuannya
blikin,balikan
no.order,nomor order
bantuaannya,bantuannya
ky,seperti
sedikitpun,sedikitpun
bulalapak,Bukalapak
diisi,diisi
ditungu,ditunggu
aslinya,aslinya
itukan,itukan
sudahh,sudah
dibogor,dibogor
paswoord,password
cranya,caranya
dbantu,dibantu
tunggunya,tunggunya
secepetnya,secepatnya
sampai.ini,sampai ini
bertemu,bertemu
ngantar,mengantar
tokennya,tokennya
keterlaluan,keterlaluan
detil,detail
pembayara,pembayaran
memperbaiki,memperbaiki
tuker,tukar
bklpk,Bukalapak
bgd,sangat
jwaban,jawaban
bukapalak,Bukalapak
nextday,nextday
diread,di-read
tntang,tentang
passwordnya,password-nya
sudag,sudah
reapon,respon
layani,layani
mbaknya,mbaknya
internetnya,internetnya
ril,riil
atasi,atasi
folow,follow
dehh,deh
sumarti,Sumarti
sprt,seperti
adagrab,ada Grab
pelakak,pelapak
psnn,pesanan
pedagangnya,pedagangnya
batujajar,Batujajar
cancelnya,cancelnya
ngawi,Ngawi
pegawai,pegawai
tersrbut,tersebut
nasinya,nasinya
potokan,patokan
onglen,online
dititip,dititip
jieyang,Jieyang
apriadi,Apriadi
sampai.tp,sampai tapi
sepengetahuan,sepengatahuan
materai,materai
tolongin,tolongi
terakir,terakhir
instans,instan
pengirimana,pengiriman
baranv,barang
baang,barang
telvon,telepon
prtyaan,pertanyaan
pbayaran,pembayaran
hlo,halo
kadaluwarsa,kedaluwarsa
dilempar,dilempar
respon.saya,respon saya
hariini,hari ini
daryo,Daryo
kos,kost
menjadikan,menjadikan
hidayat,Hidayat
samoai,sampai
indomaretnya,Indomaretnya
sayq,saya
itulah,itulah
ouw,oh
kwitansi,kuitansi
dengam,dengan
soesano,Soesano
cikupa,Cikupa
bukareksa,bukareksa
nana,Nana
lewt,lewat
hrga,harga
pinalti,penalti
dibelakang,di belakang
gapun,tidak punya
trimksi,terima kasih
sejam,sejam
fungsinya,fungsinya
kawasaki,Kawasaki
bernomor,bernomor
priok,Priok
halloooo,halo
cilandak,Cilandak
listriknya,listriknya
terpencet,terpencet
tujuanya,tujuannya
peseanan,pesanan
pemabayaran,pembayaran
konfirmaai,konfirmasi
sdngkan,sedangkan
terkena,terkena
mreka,mereka
hormati,hormati
bagaimanakah,bagaimanakah
bekum,belum
dsuruh,disuruh
cancell,cancel
trmkasih,terima kasih
logikanya,logikanya
bku,buku
ulangi,ulangi
makinuntung,makinuntung
bbrapa,beberapa
sawahan,sawahan
supir,sopir
dbukalapak,di Bukalapak
ditelepon,ditelepon
berlarut,berlarut
sajalah,sajalah
apakan,apakan
untukmu,untukmu
merespond,merespon
wifi,wifi
telf,telepon
menyebabkan,menyebabkan
selesai.mohon,selesai mohon
pastiin,pastikan
lamongan,Lamongan
nyape,menyapa
aph,apa
chatan,chat-an
menjamin,menjamin
cikoko,Cikoko
tegalparang,Tegalparang
sbesar,sebesar
pendidikan,pendidikan
terdahulu,terdahulu
sayaaa,saya
penuhi,penuhi
ketentuannya,ketentuannya
lutfi,Lutfi
wahh,wah
vailid,valid
mengeceknya,mengeceknya
jawabanny,jawabannya
jamnya,jamnya
terjangkau,terjangkau
pembeluan,pembeluan
pmberitahuan,pemberitahuan
ayanashop,ayanashop
pembayarn,pembayaran
mencurigakan,mencurigakan
menggapa,mengapa
masalhnya,masalahnya
recomended,recommended
menitipkan,menitipkan
bagaimanapun,bagaimanapun
perencanaan,perencanaan
enakan,enakan
thp,tahap
ngadu,mengadu
pemalang,pemalang
mempertimbangkan,memperimbangkan
karbu,karbu
yanto,Yanto
carbonex,carbonex
nasikhudin,Nasikhudin
fullset,full set
ampir,hampir
dedi,Dedi
toyota,Toyota
daei,dari
tolg,tolong
beralamat,beralamat
nakula,Nakula
sodara,saudara
jnji,janji
loo,loh
chact,chat
perna,pernah
sepelekan,sepelekan
goegel,google
masudi,Masudi
pengirimanaya,pengirimannya
diblas,dibalas
sdr,saudara
otg,OTG
plis,please
manaaaaaa,mana
pemecahan,pemecahan
smartwatch,smartwatch
ditagih,ditagih
memperlambat,memperlambat
transsksi,transaksi
slm,salam
kepending,kepending
le,ke
miskomunikasi,miskomunikasi
sblmny,sebelumnya
kwatir,khawatir
fikir,pikir
karnakan,kerenakan
menuggu,menunggu
diauruh,disuruh
wardah,Wardah
meyakinkan,meyakinkan
bkin,bikin
jwab,jawab
apdet,update
megapro,Megapro
imfo,info
membohongi,membohongi
lht,lihat
menunngu,menunggu
jelasan,jelasan
singkawang,Singkawang
transferkan,transferkan
soalanya,soalnya
apa-apa,apa-apa
helmi,Helmi
mengurangi,mengurangi
vailed,failed
munculnya,munculnya
saaat,saat
deker,deker
nihhh,nih
batalakan,batalkan
terhambat,terhambat
bukalapal,Bukalapak
blang,bilang
terbukti,terbukti
dgan,dengan
jgan,jangan
undelivery,undelivery
diginiin,dibeginikan
atensinya,atensinya
jayapura,Jayapura
bantuannnya,bantuannya
timor,Timor
tengkyu,terima kasih
ush,usah
dtnggu,ditunggu
ilir,ilir
preorder,preorder
spakat,sepakat
lnjut,lanjut
meruya,Meruya
pketan,paketan
dikonfirmasikan,dikonfirmasikan
cpu,CPU
vera,Vera
ciracas,Ciracas
penyelesainnya,penyelesaiannya
dikonfirm,dikonfirmasi
trsbt,tersebut
kaaih,kasih
asalnya,asalnya
jayanto,Jayanto
jualannya,jualannya
dikhawatirkan,dikhawatirkan
retmi,resmi
selebihnya,selebihnya
diterimanya,diterimanya
kedaluarsa,kedaluwarsa
bts,batas
kmudian,kemudian
cianjur,Cianjur
kirimi,kirimi
sebisa,sebisa
semingggu,seminggu
rizal,Rizal
baliknya,baliknya
dipercaya,dipercaya
saya.dan,saya dan
bisakan,bisakan
tambahkan,tambahkan
terkaitnya,terkaitnya
iyyah,iya
belum.sampai,belum sampai
beroperasi,beroperasi
merusak,merusak
ninjanya,Ninjanya
diresponse,direspon
merespons,merespons
i'm,I am
smnggu,seminggu
neneng,Neneng
mengakui,mengakui
tjuan,tujuan
haloooo,halo
keputusannya,keputusannya
perumah,perumah
musholla,musholla
matikan,matikan
skalian,sekalian
pln,PLN
bertahap,bertahap
kelacak,kelacak
saha,saha
menyepelekan,menyepelekan
dipertegas,dipertegas
pertma,pertama
ouhh,oh
sajah,saja
sgni,segini
ajib,mantap
ditnggu,ditunggu
pesnn,pesanan
pelepak,pelepak
ststusnya,statusnya
tampilkan,tampilkan
sehrusnya,seharusnya
melaui,melalui
sesalkan,sesalkan
duanya,duanya
ketidaknyamanan,ketidaknyamanan
resii,resi
seratus,seratus
terimaksaih,terima kasih
nympek,sampai
jumaat,jumat
bagiamana,bagaimana
tranper,transfer
deliveri,delivery
menggu,menggu
menghungin,menghubungi
trlalu,terlalu
pembantu,pembantu
soalya,soalnya
ok.terima,ok terima
medika,Medika
disegerakan,disegerakan
yudha,Yudha
selsain,selesaikan
treking,tracking
jogjakarta,Jogjakarta
egi,Egi
anjuran,anjuran
huhu,huhu
keluhannya,keluhannya
nimor,nomor
disarankan,disarankan
cariin,carikan
salh,salah
repon,respon
nurhaemah,Nurhaemah
baranq,brang
sampai.padahal,sampai padahal
terlaris,terlaris
dipermainkan,dipermainkan
patokannya,patokannya
sudab,sudah
cibiru,Cibiru
trak,track
tanyak,tanya
terbantu,terbantu
diiklan,diiklan
percumah,percuma
julian,Julian
menguntungkan,menguntungkan
drtd,dari tadi
pesn,pesan
srg,sering
prlapak,pelapak
norek,nomor rekening
seringkali,seringkali
menyimpan,menyimpan
pafahal,padahal
datangi,datangi
bisanya,bisanya
sepatunya,sepatunya
dikeluarkan,dikeluarkan
diusut,diusut
verdi,Verdi
meng-cancel,meng-cancel
pergudangan,pergudangan
emailny,emailnya
daniel,Daniel
sampai.dan,sampai dan
barangy,barangnya
ditungguin,ditungguin
prosea,proses
jawban,jawaban
apkh,apakah
mbaj,mbak
demak,Demak
andora,Andora
lamaa,lama
kososng,kosong
hdd,HDD
selamt,selamat
siaap,siap
laah,lah
resminya,resmi
hubngi,hubungi
syg,sayang
hellow,halo
slsai,selesai
jelaa,jelas
smpainya,sampainya
menyakan,menanyakan
willian,Willian
diketerangannya,di keterangannya
gakan,tidak akan
pesenen,pesenen
setelahnya,setelahnya
menghilangkan,menghilangkan
kami.mohon,kami mohon
plapaknya,pelapaknya
seumpama,seumpama
persulit,persulit
sembarangan,sembarangan
returan,returan
ataw,atau
zaky,Zaky
bekerjasama,berkejasama
antaran,antaran
broo,bro
systemnya,sistemnya
niih,nih
brusan,barusan
diah,dia
hei,hai
realisasinya,realisasinya
oey,oy
setiawaty,Setiawaty
bolehkan,bolehkan
knph,kenapa
dijangkau,dijangkau
terikasih,terima kasih
nahh,nah
selmat,selamat
progresnya,progresnya
taransaksi,transaksi
ino,ini
akui,akui
no.trans,nomor transfer
redi,ready
dikontak,dikontak
brt,berat
prngiriman,pengiriman
hububgi,hubungi
barengan,barengan
sampy,sampai
thd,terhadap
screenshootnya,screenshootnya
mengeluh,mengeluh
gimnh,gimana
perobahan,perubahan
lon,belum
pelpak,pelapak
trkhir,terakhir
coblong,Coblong
inget,ingat
trimks,terima kasih
dikomplain,dikomplain
suksea,sukses
copas,copas
proces,process
priuk,Priuk
melunasi,melunasi
samasekali,sama sekali
melayang,melayang
yanh,yang
purbalinnga,purbalingga
pejual,pejual
oooo,oh
berkendala,berkendala
jumblah,jumlah
dropshipper,dropshipper
menjelang,menjelang
nuggu,menunggu
kesanggupan,kesanggupan
nggantung,menggantung
mkshi,terima kasih
jka,jika
arahan,arahan
teruss,terus
pengusir,pengusir
benarkah,benarkah
kmana,kemana
cipinang,Cipinang
mengorder,mengorder
memperpanjang,memperpanjang
wrna,warna
pindahkan,pindahkan
hii,hai
anwar,Anwar
mencancel,men-cancel
terindikasi,terindikasi
stoknya,stoknya
tolongg,tolong
kebaikan,kebaikan
karakter,karakter
kesengajaan,kesengajaan
kepolisian,kepolisian
dkpnfirmasi,dikonfirmasi
pasuruan,Pasuruan
gimanaaa,gimana
owhh,oh
ipad,Ipad
dagangan,dagangan
terimasih,terima kasih
viralkan,viral-kan
pesaan,pesaan
ibukota,ibu kota
persija,Persija
maksimalkan,maksimalkan
sholat,sholat
klow,kalau
pngirim,pengirim
adaa,ada
diperiksa,diperiksa
barcode,barcode
mksud,maksud
turunin,turunkan
kembalian,kembalian
pelangan,pelangan
pesanan'a,pesanannya
biasax,biasanya
lebi,lebih
merefund,me-refund
bukn,bukan
dbntu,dibantu
maknya,makanya
thankyou,thank you
sajaa,saja
nmrnya,nomornya
trsb,tersebut
menubggu,menunggu
fhoto,foto
cisurupan,Cisurupan
verivikasi,verifikasi
kristiana,Kristiana
bdg,Bandung
hubunggi,hubungi
oks,ok
kesorean,kesorean
smntr,sementara
smapi,sampai
setujui,setujui
suzuki,Suzuki
dongggg,dong
halnya,halnya
kyknya,sepertinya
no.rekening,nomor rekening
cibangkur,Cibangkur
sukadaya,Sukadaya
cikulur,Cikulur
dipengiriman,di pengiriman
enaknya,enaknya
fyi,FYI
bima,Bima
mito,Mito
dipantau,dipantau
gantinya,gantinya
setempat,setempat
ditelfon,ditelepon
pembayran,pembayaran
itoh,itu
satus,status
udahlah,sudah lah
polytron,Polytron
pengiriman'y,pengirimannya
sebelom,sebelum
siank,siang
thl,tanggal
matraman,Matraman
bayaran,bayaran
pdahl,padahal
updet,update
mukti,Mukti
ordr,order
buth,butuh
makasihhh,terima kasih
pelapakx,pelapaknya
didiamkan,didiamkan
tulung,tolong
diperkirakan,diperkirakan
untum,untuk
tanki,tanki
sampain,sampaikan
hermawan,Hermawan
jersy,jersey
bleh,boleh
blsannya,balasannya
selesainya,selesainya
tibanya,tibanya
ditranfer,ditransfer
menginginkan,menginginkan
inikan,inikan
mnaa,mana
pemanggang,pemanggang
pesanan.saya,pesanan saya
solusiny,solusinya
rasis,rasis
iqbal,Iqbal
tuch,tuh
realnya,realnya
nawarin,menawarkan
saller,seller
spya,supaya
bagaiamana,bagaimana
rmah,rumah
velg,velg
barg,barang
kebutuhan,kebutuhan
pelacak,pelacak
sampaj,sampah
cueknya,cueknya
zakaria,Zakaria
emangnya,emangnya
konformasi,konfirmasi
telponin,teleponkan
dimasukin,dimasukkan
kurniawati,Kurniawati
lamaaaa,lama
jempolnya,jempolnya
angus,hangus
dilokasi,dilokasi
gapapa,tidak apa-apa
xampe,sampai
bolehkah,bolehkah
sendri,sendiri
tmn,teman
susanto,Susanto
menanti,menanti
pemberitauan,pemberitahuan
napa,kenapa
sama-sama,sama-sama
e-ticket,e-ticket
kli,mungkin
dikarena,dikarena
pengakuan,pengakuan
exprees,express
cilacap,Cilacap
iskandar,Iskandar
mengharapkan,mengharapkan
respone,respon
padalah,padalah
pengirimam,pengiriman
simpulkan,simpulkan
setya,Setya
kordinat,koordinat
meberikan,meberikan
pemebeli,pemebeli
ninjaxpress,ninjaexpress
janjiin,janjikan
telephon,telepon
disiantar,di Siantar
disetatus,di status
btpn,BTPN
vacum,vacuum
nlpon,menelepon
ditinggu,ditunggu
dikirimi,dikirimi
phak,pihak
kadih,kasih
bannya,bannya
demgan,dengan
dpnya,depannya
kebuka,kebuka
wkwkwk,wkwk
irfan,Irfan
ibuk,ibu
pertgl,per tanggal
gaptek,gaptek
harun,Harun
mesjid,masjid
mengulang,mengulang
kokk,kok
seseorang,seseorang
satrio,Satrio
resinnya,resinnya
dikira,dikira
enggk,tidak
pemotongan,pemotongan
murahan,murahan
dikirim.mohon,dikirim mohon
centre,centre
ijo,hijau
pembicaraan,pembicaraan
pernikahan,pernikahan
kak.terima,kak terima
beruba,berubah
bertali,bertali
tpsampai,tapi sampai
laeny,lainnya
efeknya,efeknya
ngambek,marah
dijembalikan,dikembalikan
fimana,gimana
lakukna,lakukan
donx,dong
mie,mie
kemrn,kemarin
laksanakan,laksanakan
berdasar,berdasar
kehabisan,kehabisan
btul,betul
maksd,maksud
mendaftar,mendaftar
nyesek,sesak
validasi,validasi
tanyakn,tanyakan
konfrmsi,konfirmasi
waktux,waktunya
kemarn,kemarin
acuan,acuan
kompensasinya,kompensasinya
addres,address
dnk,dong
melalukam,melakukan
maksudny,maksudnya
nunda,menunda
ohhhh,oh
kejanggalan,kejanggalan
terkini,terkini
centernya,centernya
terburuk,terburuk
diklik,diklik
catok,catok
obrolan,obrolan
tanda-tanda,tanda-tanda
bget,banget
mengarahkan,mengarahkan
taggal,tanggal
brupa,berupa
kuterima,ku terima
dbls,dibalas
untu,untuk
pngembalian,pengembalian
nugroho,Nugroho
nanggung,tanggung
berpindah,berpindah
pemula,pemula
kpada,kepada
grabbike,grab bike
livina,Livina
pringsewu,Pringsewu
palmerah,Palmerah
bagaima,bagaimana
rupanya,rupanya
packingnya,packingnya
diutamakan,diutamakan
kofirmasinya,konfirmasinya
barangpun,barangpun
beliin,belikan
ciawi,Ciawi
pembaruan,pembaruan
secptnya,secepatnya
apadahal,padahal
wiranto,Wiranto
kerna,karena
pajangan,pajang
berterima,berterima
mesannya,mesannya
jdinya,jadinya
jatirahayu,Jatirahayu
pengiriamn,pengiriman
sebelumya,sebelumnya
dinkirim,dikirim
pengitiman,pengiriman
jangn,jangan
dres,dress
bodykit,body kit
parfume,parfum
struknya,struknya
thamrin,Thamrin
narogong,Naragong
pengikat,pengikat
menyusahkan,menyusahkan
titipan,titipan
yeni,Yeni
jualnya,jualnya
drumah,di rumah
memanfaatkan,memanfaatkan
pembayrn,pembayaran
mochamad,Mochamad
nangis,menangis
aktualnya,aktualnya
kenalpot,knalpot
ngg,tidak
banggai,banggai
menambahkan,menambahkan
diperbolehkan,diperbolehkan
menimbulkan,menimbulkan
langaung,langsung
benerin,benarkan
diwebsite,di website
adlah,adalah
menggunakn,menggunakan
seruni,seruni
cbr,CBR
egk,tidak
pembelia,pembelia
sampsi,sampai
penambahan,penambahan
lhaa,lah
slama,selama
pesab,pesan
adukan,adukan
pnting,penting
kpda,kepada
ktika,ketika
kurier,kurir
emal,email
gausah,tidak usah
omongan,omongan
mjd,menjadi
seller'a,sellernya
aditya,Aditya
ktany,katanya
mancing,memancing
pemasukan,pemasukan
grabinstant,grab instant
maslahnya,masalahnya
manaa,mana
tujuanx,tujuannya
trnsaksinya,transaksinya
andro,android
sesaui,sesuai
pembelianya,pembelianya
exspress,express
smggu,seminggu
mlulu,melulu
menyiapkan,menyiapkan
saja.saya,saja saya
megirim,mengirim
ataukah,ataukah
biasany,biasanya
jmt,jumat
asslm,assalamualaikum
manakah,manakah
mengetik,mengetik
hatur,hatur
foglamp,fog lamp
suryana,Suryana
email-nya,email-nya
helem,helm
kepenerima,ke penerima
nmanya,namanya
iaa,iya
lahi,lagi
omg,omg
ady,Ady
uangx,uangnya
smentara,sementara
kash,cash
parcell,parsel
x-ray,x-ray
aktiv,aktif
dicuekin,dicuekkan
robi,Robi
waduuh,wah
bersaing,bersaing
ditinggalkan,ditinggalkan
krmh,ke rumah
berrti,berarti
soal'y,soalnya
bantuan'y,bantuannya
steven,Steven
hamid,Hamid
memakain,memakai
trnfer,transfer
tnx,terima kasih
dikerjain,dikerjakan
courir,courier
bukalak,Bukalapak
grgr,gara-gara
dkirm,dikirim
macem,macam
pebayaran,pebayaran
pengantian,pengantian
ultahnya,ulang tahunnya
tahuan,tahuan
sring,sering
yampai,sampai
sumedang,Sumedang
ninggalin,meninggalkan
bloem,belum
slesai,selesai
tndak,tindak
lnjuti,lanjuti
noresinya,nomor resinya
contac,contact
diposisi,di posisi
zonk,nihil
haturkan,haturkan
mngecewakan,mengecewakan
omor,nomor
terina,terima
anaknya,anaknya
slonjor,selonjor
sharusnya,seharusnya
terhenti,terhenti
ok.terimakasih,ok terima kasih
kecawa,kecewa
terusan,terusan
iia,iya
lebh,lebih
tlat,telat
mnding,mending
hbs,habis
disitus,disitus
namnya,namanya
supriadi,Supriadi
nusa,Nusa
sim,SIM
boking,booking
saua,saya
valid.ini,valid ini
ekpspedisi,ekspedisi
aturannya,aturannya
diberitakan,diberitakan
prnerimanya,penerimanya
mngenalnya,mengenalnya
memesannya,memesannya
trkrim,terkirim
menelepon,menelepon
menikmati,menikmati
pesanab,pesanan
selller,seller
jamharikerja,jam hari kerja
respondnya,responnya
respom,respon
mngatakan,mengatakan
hah,hah
perwakilan,perwakilan
hlg,hilang
yauda,ya sudah
minnn,admin
kmblikan,kembalikan
ketidaknyamannya,ketidaknyamanannya
sampe.mohon,sampai mohon
solat,sholat
mksdny,maksudnya
kiirim,kirim
bahasanya,bahasanya
lau,kamu
penangannya,penangannya
pngirimn,pengiriman
ekpress,express
tekanan,tekanan
peaan,peaan
kecurangan,kecurangan
alo,halo
ngehubungi,menghubungi
vga,VGA
merasakan,merasakan
menjalankan,menjalankan
blim,belum
knfrmsi,konfirmasi
mrasa,merasa
kasiih,kasih
mengatasinya,mengatasinya
rizki,Rizki
snin,Senin
direkomendasikan,direkomendasikan
nerangin,menerangkan
hukuman,hukuman
karana,karena
vaio,Vaio
barang-barang,barang-barang
trasaksinya,transaksinya
dipasang,dipasang
caht,chat
ggu,ganggu
dipemberitahuan,di pemberitahuan
carany,caranya
sudaj,sudah
jakartabarat,jakarta barat
go-jek,gojek
akulakunya,akulakunya
menghargai,menghargai
penjualn,penjualan
jabodetabek,jabodetabek
meningkatkan,meningkatkan
letaknya,letaknya
servicenya,servicenya
risma,Risma
dapt,dapat
inpo,info
berminggu,berminggu
koperatif,kooperatif
bio,bio
tangung,tanggung
harapannya,harapannya
ngomongnya,ngomongnya
abal,abal
bercanda,bercanda
krg,kurang
sampao,sampai
sebntar,sebentar
menyertakan,menyertakan
sudahhh,sudah
bellum,belum
pohak,pohak
nganjuk,Nganjuk
siapakah,siapakah
sape,siapa
kordinasi,koordinasi
fiturnya,fiturnya
nenyebalkan,menyebalkan
palaing,paling
historiesnya,historinya
pembohong,pembohong
akibatnya,akibatnya
dibuatkan,dibuatkan
adira,Adira
bodo,bodoh
bgi,bagi
smpaikan,sampaikan
psann,pesanan
kanapa,kenapa
ditinggal,ditinggal
merspon,merespon
pemesannya,pemesannya
tchala,Tchala
nuralim,Nuralim
permudah,permudah
selfie,selfie
tlponin,teleponkan
narik,menarik
mbax,mbaknya
herlina,Herlina
memposting,memposting
laa,lah
biisa,bisa
screetshoot,screenshot
membajak,membajak
lanjutannya,lanjutannya
irc,IRC
kadarluasa,kedaluwarsa
out'y,outnya
bohongan,bohongan
gantiin,gantikan
masinya,masihnya
komfrimasi,konfirmasi
succes,success
ditanggal,ditanggal
sayapun,sayapun
namum,namun
alamtkan,alamatkan
reebok,Reebok
statusny,statusnya
koordinasikan,koordinasikan
kepelapaknya,ke pelapaknya
diaktifkan,diaktifkan
os,OS
slllu,selalu
slahkan,slahkan
mngulur,mengulur
hrg,harga
padagal,padahal
dikirmkan,dikirimkan
btas,batas
linenya,linenya
bersifat,bersifat
dongg,dong
aktifin,aktifkan
tfa,transfer
sunardi,Sunardi
mksimal,maksimal
bantuannya.terima,bantuannya terima
tlah,telah
espedisi,ekspedisi
grey,grey
rei,rei
haduhhh,haduh
purwodadi,Purwodadi
fiture,fitur
distatusnya,distatusnya
disebabkan,disebabkan
mengandung,mengandung
meninggalkan,meninggalkan